Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status
DAE5FD66A9257B4F6461079F24D43322E5D86662_1509020698000,10/26/2017 05:24:00 PM +0000,COLLISION,"(30.477520,-97.570206)",30.47752,-97.570206,PEDERNALES FALLS DR & FARM POND LN,ARCHIVED
DB45CA749FC6FA5B75100CC6FA6BE03DE4B34A48_1509005775000,10/26/2017 01:16:00 PM +0000,Traffic Hazard,"(30.182048,-97.850797)",30.182048,-97.850797,10030-10037 Brodie Ln,ARCHIVED
DC0CC2A90246E4EB2B2F873298C5E6D4C9233C74_1509003250000,10/26/2017 12:34:00 PM +0000,Crash Urgent,"(30.280133,-97.635123)",30.280133,-97.635123,5500 Decker Ln,ARCHIVED
8EE52A4C4F76EC787956843420DEC672B6DF8ADA_1508985544000,10/26/2017 07:39:00 AM +0000,zSTALLED VEHICLE,"(30.227475,-97.780973)",30.227475,-97.780973,1300 W Ben White Blvd Svrd Eb,ARCHIVED
02EF6A4D5E9B6440EE4513BAF40746CB8E872FE4_1509118081000,10/27/2017 08:28:00 PM +0000,Traffic Hazard,"(30.362395,-97.743950)",30.362395,-97.74395,8000 N Mopac Expy Nb,ARCHIVED
03C342A614E0FB0E7B273BB21C094392F520AC28_1509145209000,10/28/2017 04:00:00 AM +0000,Traffic Hazard,"(30.305782,-97.758268)",30.305782,-97.758268,3200 N Mopac Expy Sb,ARCHIVED
03ED9F0B39F703C2F75D9CE00A84FB210C6FA885_1509099446000,10/27/2017 03:17:00 PM +0000,Traffic Hazard,"(30.231069,-97.759340)",30.231069,-97.75934,3200 S Congress Ave,ARCHIVED
04085CEF4A2F22B0D7DE2D6919476571400985C3_1509108533000,10/27/2017 05:48:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.300963,-97.827638)",30.300963,-97.827638,320-blk S CAPITAL OF TEXAS HWY SB,ARCHIVED
05CB9B4D144059E5F5D6FE24870A4229C0537E41_1509098145000,10/27/2017 02:55:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.280082,-97.807437)",30.280082,-97.807437,BEE CAVES RD & WESTBANK DR,ARCHIVED
06DE2A876205786DD972A5CD962AA1EC8F0EC7FE_1509108505000,10/27/2017 05:48:00 PM +0000,COLLISION WITH INJURY,"(30.436675,-97.673861)",30.436675,-97.673861,1763 W Wells Branch Pkwy,ARCHIVED
0BC39B9D01F6D3E81328CDA94EAEFE5005744CEC_1509093941000,10/27/2017 01:45:00 PM +0000,Traffic Hazard,"(30.404361,-97.726420)",30.404361,-97.72642,11500 N Mopac Expy Sb,ARCHIVED
0DCEDD9FF2B9E09E7BF85EEEC8CA731A3D606372_1509098250000,10/27/2017 02:57:00 PM +0000,Crash Urgent,"(30.261293,-97.700402)",30.261293,-97.700402,3600 Lyons Rd,ARCHIVED
0FF8DA9900FB2FBE4702038E01DAE5A8088B80DA_1509095172000,10/27/2017 02:06:00 PM +0000,Traffic Hazard,"(30.215724,-97.744069)",30.215724,-97.744069,Woodward St & E Ben White Blvd Svrd Eb,ARCHIVED
115131211F2F47272A27CF064775D461D3EF66E6_1509109360000,10/27/2017 06:02:00 PM +0000,Crash Urgent,"(30.477321,-97.760502)",30.477321,-97.760502,14221-14225 N Fm 620 Rd Nb,ARCHIVED
128351137A9C47206C4507DCF2E6FBEECA3A9079_1509112038000,10/27/2017 06:47:00 PM +0000,Traffic Hazard,"(30.247009,-97.734712)",30.247009,-97.734712,1109-1221 S Ih 35 Svrd Nb,ARCHIVED
12F5AA9F4574E1267551B2B784C315C53E19903D_1509105218000,10/27/2017 04:53:00 PM +0000,Traffic Hazard,"(30.225221,-97.832205)",30.225221,-97.832205,5700-6225 S Mopac Expy Nb,ARCHIVED
133595604EEA1D1266E39CCBB49B582682FD4DB3_1509088844000,10/27/2017 12:20:00 PM +0000,Traffic Impediment,"(30.381117,-97.652528)",30.381117,-97.652528,12030-12044 Dessau Rd,ARCHIVED
13D1433C84AC448FD47349A00B528DBD91E6F28A_1509087587000,10/27/2017 11:59:00 AM +0000,Traffic Hazard,"(30.222103,-97.680632)",30.222103,-97.680632,0 S 183 Nb To Ben White Eb Ramp,ARCHIVED
150AFBA2F606BF3E450D7DBFBA16C6673580CB77_1509133017000,10/28/2017 12:36:00 AM +0000,Crash Service,"(30.436691,-97.838977)",30.436691,-97.838977,9715 N Fm 620 Rd,ARCHIVED
155EC5070FFDF1966C65B39F96E7899A0F0E6399_1509155664000,10/28/2017 06:54:00 AM +0000,Crash Urgent,"(30.463891,-97.810622)",30.463891,-97.810622,N Fm 620 Rd & Deerbrook Trl,ARCHIVED
16D019226888EB13A33C853802B1AA72DF6C7AC1_1509132907000,10/28/2017 12:35:00 AM +0000,Crash Service,"(30.297302,-97.705071)",30.297302,-97.705071,1830 Simond Ave,ARCHIVED
187A54A78B2C4682D718DB28CAEC0C8BF43880D1_1509097739000,10/27/2017 02:48:00 PM +0000,Traffic Hazard,"(30.347268,-97.750619)",30.347268,-97.750619,6500 N Mopac Expy Sb,ARCHIVED
1DD66758D96090B0762241E431C16CC14416C1F1_1509096533000,10/27/2017 02:28:00 PM +0000,Crash Service,"(30.212142,-97.659653)",30.212142,-97.659653,2500-2513 Presidential Blvd,ARCHIVED
1F1086DFBC090121A93929DF16653B5C0E5909D1_1509129408000,10/27/2017 11:36:00 PM +0000,COLLISION,"(30.262803,-97.598909)",30.262803,-97.598909,5446 N Sh 130 Sb,ARCHIVED
20065308396005E7D06AC6A1E08795F6EE59386C_1509089095000,10/27/2017 12:24:00 PM +0000,Traffic Hazard,"(30.191989,-97.698371)",30.191989,-97.698371,Mc Kinney Falls Pkwy & Burleson Rd,ARCHIVED
0C05BDF649E4021221AFE9D48252F3415551227F_1509156715000,10/28/2017 07:11:00 AM +0000,Crash Service,"(30.260624,-97.736986)",30.260624,-97.736986,Driskill St & N Ih 35 Svrd Sb,ARCHIVED
218CEC711F1757FE04A78ACFC8CCE94630BAA52E_1509105346000,10/27/2017 04:55:00 PM +0000,Traffic Impediment,"(30.217480,-97.767306)",30.21748,-97.767306,E St Elmo Rd & S Congress Ave,ARCHIVED
21CB2D42D2E92D6DF6A0CE53A8E5C8884F893B07_1509124694000,10/27/2017 10:18:00 PM +0000,VEHICLE FIRE,"(30.210192,-97.622806)",30.210192,-97.622806,1522-2720 S Sh 130 Sb,ARCHIVED
21EA6BFCAE8BED1A4C7BC3D18F8D5F250D1E78C2_1509127929000,10/27/2017 11:12:00 PM +0000,Crash Service,"(30.380842,-97.716375)",30.380842,-97.716375,2112 RUTLAND DR,ARCHIVED
23B36EA4F70670AE377A591FDC03D36A9BEBB481_1509123378000,10/27/2017 09:56:00 PM +0000,Traffic Hazard,"(30.341750,-97.698187)",30.34175,-97.698187,0 N Ih 35 Nb To Rutherford Ramp,ARCHIVED
246D2E34BEDEDFE76E09931A89BF4631F3916827_1509097419000,10/27/2017 02:43:00 PM +0000,Traffic Hazard,"(30.386139,-97.695764)",30.386139,-97.695764,W Braker Ln & Parkfield Dr,ARCHIVED
24A0BEA4FFCB36218C883257BDA775BA6C738639_1509155715000,10/28/2017 06:55:00 AM +0000,Traffic Hazard,"(30.167177,-97.790899)",30.167177,-97.790899,127-151 W Slaughter Ln,ARCHIVED
25C7685AE236905BFD87C17FB31FE88021E89CAC_1509109600000,10/27/2017 06:06:00 PM +0000,Crash Service,"(30.332793,-97.735571)",30.332793,-97.735571,1700 W Koenig Ln,ARCHIVED
278BDAB57253765B3AB458A7D9295ABF2F42FFB6_1509125915000,10/27/2017 10:38:00 PM +0000,zSTALLED VEHICLE,"(30.275853,-97.731180)",30.275853,-97.73118,1600 N Ih 35 Sb,ARCHIVED
295B34E196D4A5637E47907A4A8A4E8B3D79B22E_1509122645000,10/27/2017 09:44:00 PM +0000,COLLISION,"(30.457063,-97.686611)",30.457063,-97.686611,3500-blk Shoreline Dr,ARCHIVED
2A100E2577BD2530D28348706140A86FC8A29C95_1509149894000,10/28/2017 05:18:00 AM +0000,Traffic Hazard,"(30.411155,-97.686059)",30.411155,-97.686059,1460-1524 W PARMER LN,ARCHIVED
2A7BCF3804DC71895222BDD5F95E64444CE51654_1509135131000,10/28/2017 01:12:00 AM +0000,Crash Service,"(30.306254,-97.742381)",30.306254,-97.742381,3900 N Lamar Blvd,ARCHIVED
2A94B50A655CE6B38F78CA33A4B95E39F0521B89_1509119649000,10/27/2017 08:54:00 PM +0000,Crash Urgent,"(30.219653,-97.687568)",30.219653,-97.687568,7827-8009 E BEN WHITE BLVD SVRD EB,ARCHIVED
2ACF710CD7116949468BE24A27696D4DF1852B17_1509098395000,10/27/2017 02:59:00 PM +0000,Crash Service,"(30.322619,-97.710666)",30.322619,-97.710666,6001 Middle Fiskville Rd,ARCHIVED
2B348A807FBA80C79943FFD86758097907A6AF79_1509113777000,10/27/2017 07:16:00 PM +0000,Traffic Hazard,"(30.278297,-97.768135)",30.278297,-97.768135,100-623 N Mopac Expy Nb,ARCHIVED
2CE518699373AE57C7868A65C4C16D869DE5E99B_1509113733000,10/27/2017 07:15:00 PM +0000,Crash Urgent,"(30.200595,-97.878441)",30.200595,-97.878441,5900 W Slaughter Ln,ARCHIVED
2FB3FA6506ACB862618A311AD41A4BEC8D07CE0F_1509097239000,10/27/2017 02:40:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.339929,-98.139206)",30.339929,-98.139206,24740-24815 HAMILTON POOL RD,ARCHIVED
30ADB4DE4D8E9ECDD52FAE4FCA6EB253E2AA53F1_1509143854000,10/28/2017 03:37:00 AM +0000,COLLISN/ LVNG SCN,"(30.326335,-97.967932)",30.326335,-97.967932,Cavalier Dr & S Fm 620 Rd,ARCHIVED
321B5EA84A3B13ACC1628BC66F965531C18611DD_1509106511000,10/27/2017 05:15:00 PM +0000,Traffic Hazard,"(30.423215,-97.671649)",30.423215,-97.671649,13600 N IH 35 NB,ARCHIVED
32CD5F92D225342365350DBEDA71351C2041CD49_1509096835000,10/27/2017 02:33:00 PM +0000,Crash Service,"(30.251737,-97.708822)",30.251737,-97.708822,3112 E Cesar Chavez St,ARCHIVED
37D89723E7D94E8F2C213F09507236FBC7563096_1509124293000,10/27/2017 10:11:00 PM +0000,Traffic Impediment,"(30.367765,-97.759655)",30.367765,-97.759655,7800-7804 Mesa Dr,ARCHIVED
3A8F35FDD6232E7B5FFFF2C41EAEAA7FE408C88B_1509091535000,10/27/2017 01:05:00 PM +0000,Traffic Hazard,"(30.278562,-97.729767)",30.278562,-97.729767,N IH 35 NB TO IH 35 UD NB RAMP,ARCHIVED
3B928622F8479780E1593E188D5315EDB7D6F786_1509118600000,10/27/2017 08:36:00 PM +0000,Traffic Hazard,"(30.383635,-97.742947)",30.383635,-97.742947,9360-9560 Research Blvd Svrd Sb,ARCHIVED
3C457CE18C2E37A4437E0201076AD638367EF0EA_1509116962000,10/27/2017 08:09:00 PM +0000,Crash Service,"(30.337987,-97.700105)",30.337987,-97.700105,7625 N Ih 35 Svrd Nb,ARCHIVED
3CAA7BA27FC68ED4F63C5458FDAA1B48038FE216_1509108409000,10/27/2017 05:46:00 PM +0000,COLLISION,"(30.435875,-97.674928)",30.435875,-97.674928,1770-blk W Wells Branch Pkwy,ARCHIVED
3CFC55B34E891B01039A034BD40231D1AF0C4114_1509110656000,10/27/2017 06:24:00 PM +0000,Traffic Impediment,"(30.403691,-97.854068)",30.403691,-97.854068,N Fm 620 Rd & Fm 2222 Rd,ARCHIVED
3DF3ED126BD3802D1882C44E909E6AB09BE0E40E_1509098881000,10/27/2017 03:08:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.298265,-97.804622)",30.298265,-97.804622,500 - 722 REDBUD TRL,ARCHIVED
3DF3ED126BD3802D1882C44E909E6AB09BE0E40E_1509156038000,10/28/2017 07:00:00 AM +0000,Crash Urgent,"(30.281746,-97.741929)",30.281746,-97.741929,W Martin Luther King Jr Blvd & Guadalupe St,ARCHIVED
2F25DF3260BA7F6F5DC9556417C6FCE5FCA5C90B_1509155938000,10/28/2017 06:58:00 AM +0000,Crash Service,"(30.255379,-97.716284)",30.255379,-97.716284,204 Pedernales St,ARCHIVED
3ECABDEBF8352E919131B46CFEBCFD6963486998_1509128688000,10/27/2017 11:24:00 PM +0000,COLLISION WITH INJURY,"(30.393009,-97.935511)",30.393009,-97.935511,General Williamson Dr & N Fm 620 Rd,ARCHIVED
3FC08852EBB121A140B47072DD019EE0CC842A8E_1509137029000,10/28/2017 01:43:00 AM +0000,Crash Urgent,"(30.222557,-97.697830)",30.222557,-97.69783,E Riverside Dr & Frontier Valley Dr,ARCHIVED
3FC863D5EBE3F2A780C3D0ACB17F37294D4FD0A2_1509122920000,10/27/2017 09:48:00 PM +0000,Crash Urgent,"(30.338855,-97.699555)",30.338855,-97.699555,E Anderson Ln Svrd Eb & N Ih 35 Svrd Nb,ARCHIVED
40585EC15B057D126F7B2DE41802C6AAE9FDB17E_1509095367000,10/27/2017 02:09:00 PM +0000,Traffic Impediment,"(30.497998,-97.775856)",30.497998,-97.775856,14901-14951 Avery Ranch Blvd,ARCHIVED
40585EC15B057D126F7B2DE41802C6AAE9FDB17E_1509141108000,10/28/2017 02:51:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.262126,-97.888900)",30.262126,-97.8889,Barton Creek Blvd & Southwest Pkwy,ARCHIVED
407ACB196B60D52341AE7596E38E99B8A59E6F50_1509073100000,10/27/2017 07:58:00 AM +0000,Crash Urgent,"(30.171525,-97.830681)",30.171525,-97.830681,10300 OLD MANCHACA RD,ARCHIVED
40AB990FE3765C7FC587B00F93D9632B78FE7EE9_1509098867000,10/27/2017 03:07:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.298265,-97.804604)",30.298265,-97.804604,500 - 722 REDBUD TRL,ARCHIVED
41048BC3417903D2A6B8E3FE2F13D267E25AE256_1509097152000,10/27/2017 02:39:00 PM +0000,Traffic Hazard,"(30.384865,-97.766671)",30.384865,-97.766671,5300-5329 Spicewood Springs Rd,ARCHIVED
427F3043FB1EFE110751F3AA7616A5CB84B41FA1_1509141103000,10/28/2017 02:51:00 AM +0000,Traffic Hazard,"(30.212521,-97.714355)",30.212521,-97.714355,5700-6129 E Ben White Blvd Eb,ARCHIVED
4339125B4702B7F6690B7ED9D765AA304F3B692D_1509100444000,10/27/2017 03:34:00 PM +0000,Traffic Hazard,"(30.421148,-97.703782)",30.421148,-97.703782,12511-12799 N Mopac Expy Nb,ARCHIVED
434F87C79F3D0B34DC659B9009F34134552BCC22_1509103283000,10/27/2017 04:21:00 PM +0000,Crash Service,"(30.314095,-97.692502)",30.314095,-97.692502,1701 Briarcliff Blvd,ARCHIVED
435DDA8AFAEF821117A4A9CF02F7EBA39C920F12_1509119947000,10/27/2017 08:59:00 PM +0000,Traffic Hazard,"(30.317578,-97.756065)",30.317578,-97.756065,3651-4311 N Mopac Expy Nb,ARCHIVED
4375A23DFC4B20CB97C25EBE3B52488C61293AC2_1509107235000,10/27/2017 05:27:00 PM +0000,COLLISION,"(30.389414,-97.940836)",30.389414,-97.940836,2700-3005 N Fm 620 Rd,ARCHIVED
45B2AFB1F1CF4D14987CE1DFB6DFB52281D8D288_1509125467000,10/27/2017 10:31:00 PM +0000,Crash Service,"(30.353603,-97.747572)",30.353603,-97.747572,6900-7127 N Mopac Expy Svrd Nb,ARCHIVED
4631E1EB7147851F2AEB66DBC5205A3882CD4C17_1509102626000,10/27/2017 04:10:00 PM +0000,zSTALLED VEHICLE,"(30.176695,-97.779551)",30.176695,-97.779551,8000 S Ih 35 Nb,ARCHIVED
464F9D1621F0799F4C4B7A2E884B21E4BE81D222_1509131905000,10/28/2017 12:18:00 AM +0000,Traffic Hazard,"(30.394178,-97.750687)",30.394178,-97.750687,9719-9777 Great Hills Trl,ARCHIVED
4B3DD95E69E77EFEAA3844FD6F6F6FFC5C3BD3F1_1509116450000,10/27/2017 08:00:00 PM +0000,Traffic Hazard,"(30.198860,-97.763931)",30.19886,-97.763931,5400-5600 S IH 35 SB,ARCHIVED
4D027DAD69409A84F289016DAC695616B78DDE20_1509074898000,10/27/2017 08:28:00 AM +0000,COLLISION WITH INJURY,"(30.247704,-97.609170)",30.247704,-97.60917,4000-blk N SH 130 SB,ARCHIVED
4DD7E5DD0410798A96A8F2E380DFE07581D5174B_1509102780000,10/27/2017 04:13:00 PM +0000,Traffic Hazard,"(30.414601,-97.673273)",30.414601,-97.673273,13100 N IH 35 NB,ARCHIVED
4E999D40954C92BF50A6B99FA69B04A76E9F55C3_1509101697000,10/27/2017 03:54:00 PM +0000,Traffic Hazard,"(30.250659,-97.685601)",30.250659,-97.685601,700-740 Ed Bluestein Blvd Sb,ARCHIVED
4EC43D88785FFFDCBE0AA3DD739F11CDD2A8C302_1509103760000,10/27/2017 04:29:00 PM +0000,Traffic Hazard,"(30.455444,-97.825791)",30.455444,-97.825791,N Fm 620 Rd & Anderson Mill Rd,ARCHIVED
506E6C96C4D81E254C61D69E91E0D378110F9DF2_1509139322000,10/28/2017 02:22:00 AM +0000,Traffic Hazard,"(30.371732,-97.679231)",30.371732,-97.679231,0 MIDDLE FISKVILLE TO 35 NB RAMP,ARCHIVED
5070BE49E5B2AEE2297A3F986768A4AA0E7B1442_1509137986000,10/28/2017 01:59:00 AM +0000,COLLISN/ LVNG SCN,"(30.186348,-97.609481)",30.186348,-97.609481,Ross Rd & E Sh 71 Eb,ARCHIVED
51CA2CFBEAC44E4A6B50AC50E00794DB2AE288A2_1509091094000,10/27/2017 12:58:00 PM +0000,Crash Service,"(30.370980,-97.720743)",30.37098,-97.720743,8917 Research Blvd Svrd Nb,ARCHIVED
5378C3D8A9417D31D1ABDB3DA9FFB909420656EB_1509116705000,10/27/2017 08:05:00 PM +0000,Traffic Hazard,"(30.405289,-97.663584)",30.405289,-97.663584,300-324 E Parmer Ln,ARCHIVED
54D3F3517C8183E9317C62F6C01455D00160E63F_1509086106000,10/27/2017 11:35:00 AM +0000,Crash Urgent,"(30.218054,-97.668358)",30.218054,-97.668358,1900-1924 E Sh 71 Eb,ARCHIVED
550A4541143D7B239B2641C0000905CA6ADB9994_1509138610000,10/28/2017 02:10:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.222562,-97.895693)",30.222562,-97.895693,7800-BLK FLAT ROCK DR,ARCHIVED
5527E76C85E5B71C6DEFA5F0099519B1D67B4627_1509117894000,10/27/2017 08:24:00 PM +0000,Crash Service,"(30.270292,-97.754594)",30.270292,-97.754594,500 N LAMAR BLVD,ARCHIVED
589426A8623F4C5968A9221251D565E029D102B9_1509108034000,10/27/2017 05:40:00 PM +0000,Traffic Hazard,"(30.270568,-97.733288)",30.270568,-97.733288,1100-1198 N Ih 35 Svrd Sb,ARCHIVED
59DC237DF3D441B6D490394E32CD6A41B3358D2F_1509130023000,10/27/2017 11:47:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.433962,-97.894419)",30.433962,-97.894419,14800-14810 Fm 2769 Rd,ARCHIVED
59E221A4758B17362BDEAE901C5A8F58057468B2_1509119620000,10/27/2017 08:53:00 PM +0000,Crash Urgent,"(30.197108,-97.787848)",30.197108,-97.787848,S 1st St & W William Cannon Dr,ARCHIVED
5A478022F33905D2D40410E006FB1AA8564B280C_1509147980000,10/28/2017 04:46:00 AM +0000,Crash Urgent,"(30.426793,-97.676683)",30.426793,-97.676683,W Howard Ln & Metric Blvd,ARCHIVED
5AAB0703D8E504FD68B829DCFED270C59F51E23F_1509119481000,10/27/2017 08:51:00 PM +0000,Traffic Impediment,"(30.321964,-97.718574)",30.321964,-97.718574,E Koenig Ln & Avenue F,ARCHIVED
5BBD5046C9B461CA6F1549F3F39C240A9C5702F9_1509115917000,10/27/2017 07:51:00 PM +0000,Traffic Hazard,"(30.184424,-97.774778)",30.184424,-97.774778,7200 S Ih 35 Sb,ARCHIVED
5CB97D4F03F917B5DCE1B3F99B1EB647FF58DA7F_1509095811000,10/27/2017 02:16:00 PM +0000,Traffic Hazard,"(30.273203,-97.765163)",30.273203,-97.765163,1600-1818 W Cesar Chavez St,ARCHIVED
5E777B99E8FD7269347B6E0FC10C15797B83CF22_1509108952000,10/27/2017 05:55:00 PM +0000,Traffic Hazard,"(30.406595,-97.852479)",30.406595,-97.852479,N Fm 620 Rd & Four Points Dr,ARCHIVED
662791B56C06D86D3C0CB16E8163662DD014FD9F_1509114143000,10/27/2017 07:22:00 PM +0000,Traffic Impediment,"(30.224925,-97.703433)",30.224925,-97.703433,E Riverside Dr & Montopolis Dr,ARCHIVED
6896DDC64EF4051E872B1E3B3B37D25E74F3C335_1509113209000,10/27/2017 07:06:00 PM +0000,Crash Service,"(30.283476,-97.673219)",30.283476,-97.673219,1950 Webberville Rd,ARCHIVED
6A62415B43A0268F38F117F076DCE135705D7895_1509119701000,10/27/2017 08:55:00 PM +0000,Crash Urgent,"(30.200544,-97.785677)",30.200544,-97.785677,S 1st St & Eberhart Ln,ARCHIVED
6ADB922FA7A3B56CFCBD0BEF18B3939C46CC213B_1509126978000,10/27/2017 10:56:00 PM +0000,Crash Urgent,"(30.183523,-97.849809)",30.183523,-97.849809,W Slaughter Ln & Brodie Ln,ARCHIVED
6B50CE41B5C59434A9AC16FC818EA5507009C7E5_1509091483000,10/27/2017 01:04:00 PM +0000,Traffic Hazard,"(30.339816,-97.591461)",30.339816,-97.591461,N Sh 130 Svrd Sb & E Us 290 Hwy Svrd Eb,ARCHIVED
6B50CE41B5C59434A9AC16FC818EA5507009C7E5_1509129569000,10/27/2017 11:39:00 PM +0000,COLLISION WITH INJURY,"(30.235875,-97.617585)",30.235875,-97.617585,648 S Sh 130 Sb,ARCHIVED
6BB0E3B82A69A2BDF7139D17EEB5F79818B92A4D_1509129409000,10/27/2017 11:36:00 PM +0000,Crash Urgent,"(30.231304,-97.725255)",30.231304,-97.725255,2201 S Pleasant Valley Rd,ARCHIVED
6C201EFAF928C4DB315BEE1E4002A646D5714F13_1509114834000,10/27/2017 07:33:00 PM +0000,Crash Urgent,"(30.479681,-97.802655)",30.479681,-97.802655,11327-11423 Lakeline Blvd,ARCHIVED
6C94C10A53F2E02BE415FD6A1533ED3F7B788663_1509095692000,10/27/2017 02:14:00 PM +0000,Traffic Hazard,"(30.216623,-97.751526)",30.216623,-97.751526,E BEN WHITE BLVD WB,ARCHIVED
6D1270B059E6137EC41EF691ABD46E1C01A3A0F5_1509111912000,10/27/2017 06:45:00 PM +0000,Traffic Hazard,"(30.189912,-97.873815)",30.189912,-97.873815,10217-11023 S Mopac Expy Nb,ARCHIVED
6D848E61C1AB952EF9A4B793396E51B7DF7C2ABD_1509099535000,10/27/2017 03:18:00 PM +0000,Traffic Impediment,"(30.230103,-97.706299)",30.230103,-97.706299,Grove Blvd & Fairway St,ARCHIVED
6DCD893290A7BAAAE34612719B32E34651AAB157_1509088030000,10/27/2017 12:07:00 PM +0000,Traffic Hazard,"(30.401001,-97.745685)",30.401001,-97.745685,10211-11149 RESEARCH BLVD NB,ARCHIVED
6E0312072AD7E48B470123802C90755C690B7644_1509128497000,10/27/2017 11:21:00 PM +0000,zSTALLED VEHICLE,"(30.296542,-97.723143)",30.296542,-97.723143,E 38th Half St & Red River St,ARCHIVED
6F510F4A180384CE18F926AB595E20AE16FA1E2E_1509111560000,10/27/2017 06:39:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.349292,-97.538573)",30.349292,-97.538573,E Us 290 Hwy Wb & N Fm 973 Rd,ARCHIVED
6FD599B68B363C01A1296645DA4305D3313EBB3F_1509120119000,10/27/2017 09:01:00 PM +0000,Crash Service,"(30.392128,-97.836901)",30.392128,-97.836901,10100-10123 Fm 2222 Rd,ARCHIVED
70B8DCB93382715A55CE5F2A8356EF5636A2D2DA_1509111053000,10/27/2017 06:30:00 PM +0000,Traffic Impediment,"(30.455444,-97.825791)",30.455444,-97.825791,N Fm 620 Rd & Anderson Mill Rd,ARCHIVED
7167E28632050B446EDAC59DFF38370194317B4A_1509103020000,10/27/2017 04:17:00 PM +0000,zSTALLED VEHICLE,"(30.396104,-97.733420)",30.396104,-97.73342,W Braker Ln & N Mopac Expy Svrd Sb,ARCHIVED
7173E41E4DE7A780906FADA68A682817C8803ED2_1509119446000,10/27/2017 08:50:00 PM +0000,Crash Urgent,"(30.210360,-97.803717)",30.21036,-97.803717,6212-6315 Manchaca Rd,ARCHIVED
7203E9C4F56B0AAE54410BC7420428C990516A31_1509107100000,10/27/2017 05:25:00 PM +0000,Traffic Impediment,"(30.449211,-97.780789)",30.449211,-97.780789,Burr Ridge Dr & Bubbling Springs Trl,ARCHIVED
721CEA13F72D4344DB0900EA626B082E2B90F88D_1509122537000,10/27/2017 09:42:00 PM +0000,Traffic Impediment,"(30.266236,-97.782831)",30.266236,-97.782831,Bee Caves Rd & S Mopac Expy Svrd Sb,ARCHIVED
72D8D416F5929DD4D00032B463BD1D2CB572AAA1_1509087215000,10/27/2017 11:53:00 AM +0000,Traffic Hazard,"(30.282991,-97.727082)",30.282991,-97.727082,2200 N Ih 35 Upper Deck Nb,ARCHIVED
73121A89C6113B175EE083B001A5175876D2B470_1509125181000,10/27/2017 10:26:00 PM +0000,Traffic Hazard,"(30.295684,-97.750552)",30.295684,-97.750552,Claire Ave & Wooldridge Dr,ARCHIVED
7340CA224C5C8D2B89562159A4D81D9225A20E65_1509121436000,10/27/2017 09:23:00 PM +0000,Crash Urgent,"(30.226880,-97.769241)",30.22688,-97.769241,W Ben White Blvd Svrd Wb & S 1st St,ARCHIVED
73E4409E052D5B11A0FC684DD0B0E87A0C94F988_1509085669000,10/27/2017 11:27:00 AM +0000,Traffic Hazard,"(30.345886,-97.709614)",30.345886,-97.709614,600 W Anderson Ln Svrd Eb,ARCHIVED
757578FBF23FFA4D748E0800DD7C424A46FEB0CC_1509119855000,10/27/2017 08:57:00 PM +0000,Traffic Hazard,"(30.327602,-97.662948)",30.327602,-97.662948,8300-8521 E Us 290 Hwy Svrd Eb,ARCHIVED
7581F9F7CB4E2C129CF3994BE96F620FCA5EB4C0_1509130918000,10/28/2017 12:01:00 AM +0000,Traffic Hazard,"(30.285318,-97.762784)",30.285318,-97.762784,1841 Enfield Rd,ARCHIVED
772BABC351A932969C32AD4494B705528C486A7D_1509155486000,10/28/2017 06:51:00 AM +0000,COLLISN/ LVNG SCN,"(30.422182,-97.636843)",30.422182,-97.636843,1412 DARJEELING DR,ARCHIVED
77ED7758C0BC4E1AD360891EBDE682B930C0E894_1509109480000,10/27/2017 06:04:00 PM +0000,Crash Service,"(30.479087,-97.766100)",30.479087,-97.7661,9287 W Parmer Ln,ARCHIVED
77F30DE29B37C940918F2ABDD2D48CFFF2F092F0_1509097912000,10/27/2017 02:51:00 PM +0000,Crash Service,"(30.189385,-97.856813)",30.189385,-97.856813,4100 W Slaughter Ln,ARCHIVED
789EF3D6E1196152C1E7CCADC639C306254A305E_1509114690000,10/27/2017 07:31:00 PM +0000,Crash Service,"(30.466291,-97.802970)",30.466291,-97.80297,12809 N Fm 620 Rd Nb,ARCHIVED
7A491EDA4DE7BDFCE122427F96C1C0BCC481C303_1509139884000,10/28/2017 02:31:00 AM +0000,Traffic Hazard,"(30.367471,-97.718596)",30.367471,-97.718596,0 Burnet To Research Sb Ramp,ARCHIVED
7A5025883C3D6B54A0E765B19F53E3343687DB2E_1509111633000,10/27/2017 06:40:00 PM +0000,COLLISION,"(30.455834,-97.668255)",30.455834,-97.668255,2001-2009 Grand Avenue Pkwy,ARCHIVED
7BE4A37569ABA5022A12DDD53230AEDBFCC6AA42_1509095046000,10/27/2017 02:04:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.183851,-97.629070)",30.183851,-97.62907,4615-5125 S SH 130 NB,ARCHIVED
