Camera ID,Camera Manufacturer,Turn on Date,ATD Location ID,Primary St Segment ID,Cross St Segment ID,Landmark,Signal Engineer Area,Council District,JURISDICTION,Location Type,Location Name,Primary Street,Cross Street,Modified Date,Primary Street Block,COA Intersection ID,Camera Status,CROSS_ST_AKA,Cross Street Block,PRIMARY_ST_AKA,Location,IP Comm Status,IP Comm Status Date and Time,Longitude,Latitude,Published Screenshots,Screenshot Address
14,Spectra Enhanced,11/16/2016,LOC16-004365,2022945,2037857,,SOUTHWEST,3,,ROADWAY,OLTORF ST / PLEASANT VALLEY RD,OLTORF ST,PLEASANT VALLEY RD,,2510,5159261,TURNED_ON,,2400,,"(30.227459, -97.7277679)",ONLINE,10/02/2017 08:46:00 PM +0000,-97.7277679,30.227459,,http://162.89.4.145/CCTVImages/CCTV14.jpg
16,Spectra Enhanced,11/16/2016,LOC16-003885,2026521,2026600,,SOUTHWEST,8,,ROADWAY,US 290 HWY SVRD / MOPAC EXPY SVRD,US 290 HWY SVRD,MOPAC EXPY SVRD,,5029,5148415,TURNED_ON,,5101,,"(30.2346859, -97.8241196)",ONLINE,10/02/2017 08:47:00 PM +0000,-97.8241196,30.2346859,,http://162.89.4.145/CCTVImages/CCTV16.jpg
18,Spectra Enhanced,11/16/2016,LOC16-003870,2043045,2026277,,SOUTHWEST,8,,ROADWAY,MOPAC EXPY / SLAUGHTER LN,MOPAC EXPY,SLAUGHTER LN,,8100,5144924,TURNED_ON,,5200,,"(30.2005672, -97.8654556)",ONLINE,10/02/2017 08:47:00 PM +0000,-97.8654556,30.2005672,,http://162.89.4.145/CCTVImages/CCTV18.jpg
196,Sarix,,LOC16-002645,2036414,2006510,,NORTHEAST,"7,1",,ROADWAY,HOWARD LN / DESSAU RD,HOWARD LN,DESSAU RD,,1500,5166825,TURNED_ON,,13500,,"(30.4036503, -97.6384277)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.6384277,30.4036503,,http://162.89.4.145/CCTVImages/CCTV196.jpg
20,Spectra Enhanced,11/16/2016,LOC16-002270,3321609,3282237,IBM DRIVEWAY,NORTHWEST,7,,ROADWAY,BURNET RD / PALM WAY (IBM DRIVEWAY),BURNET RD,PALM WAY,,11700,5159845,TURNED_ON,,2901,,"(30.4022865, -97.7176056)",ONLINE,10/02/2017 08:47:00 PM +0000,-97.7176056,30.4022865,,http://162.89.4.145/CCTVImages/CCTV20.jpg
23,Spectra Enhanced,11/16/2016,LOC16-002680,2024113,2042987,,SOUTHWEST,5,,ROADWAY,MANCHACA RD / BEN WHITE BLVD SVRD,MANCHACA RD,BEN WHITE BLVD SVRD,,4300,5151437,TURNED_ON,,2000,,"(30.23036, -97.7880554)",ONLINE,10/02/2017 08:47:00 PM +0000,-97.7880554,30.23036,,http://162.89.4.145/CCTVImages/CCTV23.jpg
137,Sarix,,LOC16-001575,2027407,2037051,,SOUTHEAST,2,,ROADWAY,PEARCE LN / ROSS RD,PEARCE LN,ROSS RD,,12400,5168019,TURNED_ON,,5413,,"(30.1694298, -97.6231079)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.6231079,30.1694298,,http://162.89.4.145/CCTVImages/CCTV137.jpg
138,Sarix,,LOC16-001585,2024149,3212678,,SOUTHWEST,5,,ROADWAY,WEST GATE BLVD / LAMAR BLVD SVRD,WEST GATE BLVD,LAMAR BLVD SVRD,,4500,5150362,TURNED_ON,,4545,,"(30.2319736, -97.8005447)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.8005447,30.2319736,,http://162.89.4.145/CCTVImages/CCTV138.jpg
141,Sarix,,LOC16-001630,2023992,2024016,,SOUTHWEST,3,,ROADWAY,1ST ST / POWELL CIR,1ST ST,POWELL CIR,,2912,5154173,TURNED_ON,,501,,"(30.2352734, -97.7639542)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7639542,30.2352734,,http://162.89.4.145/CCTVImages/CCTV141.jpg
142,Sarix,,LOC16-001640,2018809,2018808,,CENTRAL,"9,3,1",,ROADWAY,7TH ST / 35 SVRD,7TH ST,IH 35 SVRD,,700,5158252,TURNED_ON,,700,,"(30.2668209, -97.7346649)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7346649,30.2668209,,http://162.89.4.145/CCTVImages/CCTV142.jpg
143,Sarix,,LOC16-001640,2018809,2018808,,CENTRAL,"9,3,1",,ROADWAY,7TH ST / 35 SVRD,7TH ST,IH 35 SVRD,,700,5158252,TURNED_ON,,700,,"(30.2668209, -97.7346649)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7346649,30.2668209,,http://162.89.4.145/CCTVImages/CCTV143.jpg
144,Sarix,,LOC16-001650,2022880,2022879,,SOUTHWEST,3,,ROADWAY,RIVERSIDE DR / FARO DR,RIVERSIDE DR,FARO DR,,5200,5160906,TURNED_ON,,1901,,"(30.2295113, -97.7126312)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7126312,30.2295113,,http://162.89.4.145/CCTVImages/CCTV144.jpg
153,Sarix,,LOC16-001875,2022794,2023648,,SOUTHWEST,"3,9",,ROADWAY,OLTORF ST / 35 SVRD,OLTORF ST,IH 35 SVRD,,1400,5157291,TURNED_ON,,2200,,"(30.2338505, -97.7416534)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7416534,30.2338505,,http://162.89.4.145/CCTVImages/CCTV153.jpg
154,Sarix,,LOC16-001885,2022412,2023637,,SOUTHWEST,9,,ROADWAY,RIVERSIDE DR / 35 SVRD,RIVERSIDE DR,IH 35 SVRD,,1300,5158305,TURNED_ON,,1101,,"(30.2478428, -97.7348862)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7348862,30.2478428,,http://162.89.4.145/CCTVImages/CCTV154.jpg
155,Sarix,,LOC16-001920,2022773,2022774,,SOUTHWEST,3,,ROADWAY,PLEASANT VALLEY RD / RIVERSIDE DR,PLEASANT VALLEY RD,RIVERSIDE DR,,1950,5159771,TURNED_ON,,2512,,"(30.2341137, -97.7228088)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7228088,30.2341137,,http://162.89.4.145/CCTVImages/CCTV155.jpg
156,Sarix,,LOC16-001970,2024486,2024415,,SOUTHWEST,3,,ROADWAY,1ST ST / ST ELMO RD,1ST ST,ST ELMO RD,,4400,5153096,TURNED_ON,,601,,"(30.2210426, -97.7728806)",ONLINE,10/17/2017 02:59:00 PM +0000,-97.7728806,30.2210426,,http://162.89.4.145/CCTVImages/CCTV156.jpg
157,Sarix,,LOC16-001980,3260793,2025395,,SOUTHWEST,2,,ROADWAY,WILLIAM CANNON DR / 1ST ST,WILLIAM CANNON DR,1ST ST,,700,5151543,TURNED_ON,,6519,,"(30.1970978, -97.7878189)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7878189,30.1970978,,http://162.89.4.145/CCTVImages/CCTV157.jpg
158,Sarix,,LOC16-002010,2025534,2025385,,SOUTHWEST,2,,ROADWAY,CONGRESS AVE / EBERHART LN,CONGRESS AVE,EBERHART LN,,6400,5152698,TURNED_ON,,101,,"(30.1970272, -97.7771225)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7771225,30.1970272,,http://162.89.4.145/CCTVImages/CCTV158.jpg
159,Sarix,,LOC16-002025,2025610,2025612,,SOUTHWEST,2,,ROADWAY,WILLIAM CANNON DR / 35 SVRD,WILLIAM CANNON DR,IH 35 SVRD,,900,5153510,TURNED_ON,,6425,,"(30.1902447, -97.7701111)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7701111,30.1902447,,http://162.89.4.145/CCTVImages/CCTV159.jpg
160,Sarix,,LOC16-002030,3260927,2025660,,SOUTHWEST,2,,ROADWAY,WILLIAM CANNON DR / BLUFF SPRINGS RD,WILLIAM CANNON DR,BLUFF SPRINGS RD,,1616,5153808,TURNED_ON,,6601,,"(30.1891956, -97.7678909)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7678909,30.1891956,,http://162.89.4.145/CCTVImages/CCTV160.jpg
161,Sarix,,LOC16-002035,2026341,2026351,,SOUTHWEST,3,,ROADWAY,CONGRESS AVE / BEN WHITE BLVD SVRD,CONGRESS AVE,BEN WHITE BLVD SVRD,,3900,5154265,TURNED_ON,,100,,"(30.2234097, -97.7635956)",OFFLINE,06/23/2017 01:59:00 AM +0000,-97.7635956,30.2234097,,http://162.89.4.145/CCTVImages/CCTV161.jpg
163,Sarix,,LOC16-002055,2024703,2024677,,SOUTHWEST,"8,5",,ROADWAY,BRODIE LN / WILLIAM CANNON DR,BRODIE LN,WILLIAM CANNON DR,,6912,5147962,TURNED_ON,,3501,,"(30.2137775, -97.8303833)",OFFLINE,08/29/2017 07:21:00 PM +0000,-97.8303833,30.2137775,,http://162.89.4.145/CCTVImages/CCTV163.jpg
165,Sarix,,LOC16-002080,2026318,2023923,,SOUTHWEST,5,,ROADWAY,CAPITAL OF TEXAS HWY / WEST GATE BLVD,CAPITAL OF TEXAS HWY,WEST GATE BLVD,,3800,5150283,TURNED_ON,,3901,,"(30.2421951, -97.8011093)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.8011093,30.2421951,,http://162.89.4.145/CCTVImages/CCTV165.jpg
166,Sarix,05/15/2017,LOC16-002090,3260974,2041869,,SOUTHWEST,"3,2",,ROADWAY,STASSNEY LN / 35 SVRD,STASSNEY LN,IH 35 SVRD,,1501,5154346,TURNED_ON,,5301,,"(30.1981945, -97.7636566)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7636566,30.1981945,,http://162.89.4.145/CCTVImages/CCTV166.jpg
167,Sarix,,LOC16-002110,2021645,2021669,,CENTRAL,10,,ROADWAY,LAKE AUSTIN BLVD / ATLANTA ST,LAKE AUSTIN BLVD,ATLANTA ST,,2201,5153187,TURNED_ON,,410,,"(30.2772179, -97.7704849)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7704849,30.2772179,,http://162.89.4.145/CCTVImages/CCTV167.jpg
168,Sarix,,LOC16-002120,2026125,2025841,,SOUTHWEST,"5,8",,ROADWAY,BRODIE LN / SLAUGHTER LN,BRODIE LN,SLAUGHTER LN,,10000,5146294,TURNED_ON,,3500,,"(30.1835499, -97.8497925)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.8497925,30.1835499,,http://162.89.4.145/CCTVImages/CCTV168.jpg
170,Sarix,,LOC16-002165,2013467,3200428,,NORTHWEST,10,,ROADWAY,NORTHLAND DR / MOPAC EXPY SVRD,NORTHLAND DR,MOPAC EXPY SVRD,,3300,5154860,TURNED_ON,,5700,,"(30.3367844, -97.7559586)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7559586,30.3367844,,http://162.89.4.145/CCTVImages/CCTV170.jpg
173,Sarix,,LOC16-002235,3255913,2012364,,NORTHWEST,"7,4",,ROADWAY,BRAKER LN / METRIC BLVD,BRAKER LN,METRIC BLVD,,1910,5160898,TURNED_ON,,11301,,"(30.3923416, -97.7082825)",OFFLINE,05/15/2017 09:43:00 PM +0000,-97.7082825,30.3923416,,http://162.89.4.145/CCTVImages/CCTV173.jpg
174,Sarix,,LOC16-002265,3257484,2009783,,NORTHWEST,7,,ROADWAY,BRAKER LN / BURNET RD,BRAKER LN,BURNET RD,,2512,5159410,TURNED_ON,,10700,,"(30.3911648, -97.7218094)",OFFLINE,07/20/2017 01:50:00 AM +0000,-97.7218094,30.3911648,,http://162.89.4.145/CCTVImages/CCTV174.jpg
176,Sarix,,LOC16-002290,2010282,2012605,,NORTHEAST,"7,1",,ROADWAY,BRAKER LN / 35 SVRD,BRAKER LN,IH 35 SVRD,,800,5164497,TURNED_ON,,11300,,"(30.3769493, -97.6755829)",OFFLINE,05/11/2017 05:00:00 AM +0000,-97.6755829,30.3769493,,http://162.89.4.145/CCTVImages/CCTV176.jpg
177,Sarix,,LOC16-002290,2010282,2012605,,NORTHEAST,"7,1",,ROADWAY,BRAKER LN / 35 SVRD,BRAKER LN,IH 35 SVRD,,800,5164497,TURNED_ON,,11300,,"(30.3769493, -97.6755829)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.6755829,30.3769493,,http://162.89.4.145/CCTVImages/CCTV177.jpg
179,Sarix,,LOC16-002330,2010806,3268106,,NORTHEAST,4,,ROADWAY,LAMAR BLVD / RUNDBERG LN,LAMAR BLVD,RUNDBERG LN,,9200,5162155,TURNED_ON,,411,,"(30.3631401, -97.6970215)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.6970215,30.3631401,,http://162.89.4.145/CCTVImages/CCTV179.jpg
180,Sarix,,LOC16-002420,2006438,2006416,,NORTHWEST,7,,ROADWAY,DUVAL RD / MOPAC EXPY SVRD,DUVAL RD,MOPAC EXPY SVRD,,3000,5159989,TURNED_ON,,12000,,"(30.4090595, -97.716095)",OFFLINE,08/01/2017 09:03:00 AM +0000,-97.716095,30.4090595,,http://162.89.4.145/CCTVImages/CCTV180.jpg
181,Sarix,,LOC16-002435,3258309,2023569,,SOUTHEAST,2,,ROADWAY,US 183 HWY / BURLESON RD,US 183 HWY,BURLESON RD,,4500,5163798,TURNED_ON,,8300,,"(30.1828804, -97.6876297)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.6876297,30.1828804,,http://162.89.4.145/CCTVImages/CCTV181.jpg
182,Sarix,,LOC16-002440,2022621,2041431,,SOUTHWEST,3,,ROADWAY,BASTROP HWY / VARGAS RD,BASTROP HWY,VARGAS RD,,247,5163534,TURNED_ON,,301,,"(30.2398014, -97.6882172)",OFFLINE,08/01/2017 09:03:00 AM +0000,-97.6882172,30.2398014,,http://162.89.4.145/CCTVImages/CCTV182.jpg
183,Sarix,,LOC16-002445,3309186,2041908,,SOUTHEAST,2,,ROADWAY,BURLESON RD / SMITH SCHOOL RD,BURLESON RD,SMITH SCHOOL RD,,6714,5161340,TURNED_ON,,4001,,"(30.2012062, -97.709137)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.709137,30.2012062,,http://162.89.4.145/CCTVImages/CCTV183.jpg
184,Sarix,,LOC16-002450,3257999,3379776,,SOUTHWEST,3,,ROADWAY,BASTROP HWY / THOMPSON LN,BASTROP HWY,THOMPSON LN,,500,5163780,TURNED_ON,,401,,"(30.2365303, -97.6862717)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.6862717,30.2365303,,http://162.89.4.145/CCTVImages/CCTV184.jpg
185,Sarix,,LOC16-002455,2023091,2023110,,SOUTHEAST,"3,2",,ROADWAY,BEN WHITE BLVD / RIVERSIDE DR,BEN WHITE BLVD,RIVERSIDE DR,,7700,5367215,TURNED_ON,,7700,,"(30.21883, -97.69118)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.69118,30.21883,,http://162.89.4.145/CCTVImages/CCTV185.jpg
186,Sarix,,LOC16-002465,3212228,2023126,,SOUTHEAST,"3,2",,ROADWAY,BEN WHITE BLVD SVRD / WOODWARD ST,BEN WHITE BLVD SVRD,WOODWARD ST,,2019,5157007,TURNED_ON,,2070,,"(30.2157249, -97.744072)",OFFLINE,06/23/2017 01:59:00 AM +0000,-97.744072,30.2157249,,http://162.89.4.145/CCTVImages/CCTV186.jpg
187,Sarix,,LOC16-002475,2041719,3212436,,SOUTHEAST,"3,2",,ROADWAY,IH 35 SVRD / BEN WHITE BLVD SVRD,IH 35 SVRD,BEN WHITE BLVD SVRD,,4015,5155881,TURNED_ON,,1300,,"(30.215517, -97.7512589)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7512589,30.215517,,http://162.89.4.145/CCTVImages/CCTV187.jpg
188,Sarix,,LOC16-002480,2023053,2041599,,SOUTHEAST,3,,ROADWAY,IH 35 SVRD / WOODWARD ST,IH 35 SVRD,WOODWARD ST,,3500,5156416,TURNED_ON,,578,,"(30.2234898, -97.7476883)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7476883,30.2234898,,http://162.89.4.145/CCTVImages/CCTV188.jpg
189,Sarix,,LOC16-002495,2023183,3278908,,SOUTHEAST,"3,2",,ROADWAY,MONTOPOLIS DR / BEN WHITE BLVD SVRD,MONTOPOLIS DR,BEN WHITE BLVD SVRD,,3100,5160970,TURNED_ON,,5700,,"(30.2119789, -97.7125397)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7125397,30.2119789,,http://162.89.4.145/CCTVImages/CCTV189.jpg
190,Sarix,,LOC16-002530,2006011,2005986,,NORTHWEST,7,,ROADWAY,PARMER LN / MOPAC EXPY SVRD,PARMER LN,MOPAC EXPY SVRD,,3048,5161296,TURNED_ON,,12511,,"(30.4199772, -97.7035828)",ONLINE,10/02/2017 08:49:00 PM +0000,-97.7035828,30.4199772,,http://162.89.4.145/CCTVImages/CCTV190.jpg
191,Sarix,,LOC16-002540,2006468,2006424,,NORTHWEST,7,,BUILDING,LAMAR BLVD / PARMER LN,LAMAR BLVD,PARMER LN,12/28/2016 04:21:00 PM +0000,12400,5164152,TURNED_ON,,1001,,"(30.4078522, -97.6782227)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.6782227,30.4078522,,http://162.89.4.145/CCTVImages/CCTV191.jpg
192,Sarix,,LOC16-002570,2047848,2006689,,NORTHWEST,7,,ROADWAY,BRAKER LN / MOPAC EXPY SVRD,BRAKER LN,MOPAC EXPY SVRD,,3700,5158092,TURNED_ON,,10700,,"(30.3954906, -97.7321243)",OFFLINE,09/08/2017 03:24:00 PM +0000,-97.7321243,30.3954906,,http://162.89.4.145/CCTVImages/CCTV192.jpg
193,Sarix,09/13/2017,LOC16-002590,3311024,2006669,YAGER LN,NORTHEAST,"7,1",,ROADWAY,TECH RIDGE BLVD / 35 SVRD (YAGER LN),TECH RIDGE BLVD,IH 35 SVRD,,12100,5164691,TURNED_ON,,12200,,"(30.3991604, -97.6730423)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.6730423,30.3991604,,http://162.89.4.145/CCTVImages/CCTV193.jpg
194,Sarix,09/01/2017,LOC16-002615,2023221,2023216,,SOUTHEAST,2,,ROADWAY,BURLESON RD / MONTOPOLIS DR,BURLESON RD,MONTOPOLIS DR,,6300,5160558,TURNED_ON,,3605,,"(30.2055626, -97.7165909)",OFFLINE,10/11/2017 05:13:00 PM +0000,-97.7165909,30.2055626,,http://162.89.4.145/CCTVImages/CCTV194.jpg
195,Sarix,,LOC16-002635,2006422,2039301,,NORTHWEST,7,,ROADWAY,PARMER LN / 35 SVRD,PARMER LN,IH 35 SVRD,,900,5164455,TURNED_ON,,12600,,"(30.4080296, -97.6752319)",OFFLINE,08/01/2017 09:03:00 AM +0000,-97.6752319,30.4080296,,http://162.89.4.145/CCTVImages/CCTV195.jpg
197,Sarix,,LOC16-002660,2026307,2026354,,SOUTHWEST,3,,ROADWAY,1ST ST / BEN WHITE BLVD SVRD,1ST ST,BEN WHITE BLVD SVRD,,3817,5153502,TURNED_ON,,600,,"(30.226881, -97.7692413)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.7692413,30.226881,,http://162.89.4.145/CCTVImages/CCTV197.jpg
198,Sarix,,LOC16-002660,2026307,2026354,,SOUTHWEST,3,,ROADWAY,1ST ST / BEN WHITE BLVD SVRD,1ST ST,BEN WHITE BLVD SVRD,,3817,5153502,TURNED_ON,,600,,"(30.226881, -97.7692413)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.7692413,30.226881,,http://162.89.4.145/CCTVImages/CCTV198.jpg
200,Sarix,,LOC16-002695,2022978,2022977,,SOUTHWEST,3,,ROADWAY,RIVERSIDE DR / MONTOPOLIS DR,RIVERSIDE DR,MONTOPOLIS DR,,6200,5161846,TURNED_ON,,1901,,"(30.2249317, -97.7034378)",OFFLINE,09/05/2017 08:44:00 PM +0000,-97.7034378,30.2249317,,http://162.89.4.145/CCTVImages/CCTV200.jpg
201,Sarix,,LOC16-002710,2023129,3261078,,SOUTHEAST,3,,ROADWAY,OLTORF ST / MONTOPOLIS DR,OLTORF ST,MONTOPOLIS DR,,5500,5161173,TURNED_ON,,2900,,"(30.2150421, -97.7102966)",OFFLINE,05/11/2017 05:00:00 AM +0000,-97.7102966,30.2150421,,http://162.89.4.145/CCTVImages/CCTV201.jpg
202,Sarix,,LOC16-002725,2023425,3258093,,SOUTHEAST,2,,ROADWAY,BURLESON RD / MC KINNEY FALLS PKWY,BURLESON RD,MC KINNEY FALLS PKWY,,7508,5162528,TURNED_ON,,4121,,"(30.1919994, -97.6983871)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.6983871,30.1919994,,http://162.89.4.145/CCTVImages/CCTV202.jpg
203,Sarix,,LOC16-002740,3257911,2016749,,NORTHEAST,9,,ROADWAY,AIRPORT BLVD / WILSHIRE BLVD,AIRPORT BLVD,WILSHIRE BLVD,,4301,5161099,TURNED_ON,,1610,,"(30.2978573, -97.7088776)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.7088776,30.2978573,,http://162.89.4.145/CCTVImages/CCTV203.jpg
204,Sarix,,LOC16-002895,2035911,2012278,E Koenig LN,NORTHEAST,"4,1",,ROADWAY,IH 35 SVRD / 290 HWY SVRD (E Koenig LN),IH 35 SVRD,US 290 HWY SVRD,,6100,5161309,TURNED_ON,,6100,KOENIG LN,"(30.3227043, -97.7060852)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.7060852,30.3227043,,http://162.89.4.145/CCTVImages/CCTV204.jpg
205,Sarix,,LOC16-002920,2011955,2011891,,NORTHEAST,4,,ROADWAY,ST JOHNS AVE / 35 SVRD,ST JOHNS AVE,IH 35 SVRD,,800,5161497,TURNED_ON,,7200,,"(30.3325787, -97.7037048)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.7037048,30.3325787,,http://162.89.4.145/CCTVImages/CCTV205.jpg
206,Sarix,,LOC16-002925,2010918,2010911,,NORTHEAST,4,,ROADWAY,RUNDBERG LN / 35 SVRD,RUNDBERG LN,IH 35 SVRD,,712,5163096,TURNED_ON,,9400,,"(30.358427, -97.6885452)",OFFLINE,06/28/2017 12:58:00 AM +0000,-97.6885452,30.358427,,http://162.89.4.145/CCTVImages/CCTV206.jpg
207,Sarix,,LOC16-002940,2027721,3347719,,SOUTHEAST,2,,ROADWAY,BURLESON RD / EMMA BROWNING AVE,BURLESON RD,EMMA BROWNING AVE,,9609,5165374,TURNED_ON,,5201,,"(30.1731625, -97.6705399)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.6705399,30.1731625,,http://162.89.4.145/CCTVImages/CCTV207.jpg
208,Sarix,,LOC16-003005,2048216,3313614,,NORTHWEST,6,,ROADWAY,ANDERSON MILL RD / 183 HWY SVRD,ANDERSON MILL RD,US 183 HWY SVRD,,,5150697,TURNED_ON,,13456,,"(30.4486465, -97.790947)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.790947,30.4486465,,http://162.89.4.145/CCTVImages/CCTV208.jpg
211,Sarix,10/06/2017,LOC16-003070,2011615,2011588,,NORTHEAST,4,,ROADWAY,IH 35 SVRD / ANDERSON LN SVRD,IH 35 SVRD,ANDERSON LN SVRD,,7634,5161809,TURNED_ON,,700,,"(30.3395042, -97.7006454)",OFFLINE,06/23/2017 02:00:00 AM +0000,-97.7006454,30.3395042,,http://162.89.4.145/CCTVImages/CCTV211.jpg
212,Sarix,,LOC16-003100,2016362,2040707,,NORTHEAST,1,,ROADWAY,ED BLUESTEIN BLVD / LOYOLA LN,ED BLUESTEIN BLVD,LOYOLA LN,,6500,5165704,TURNED_ON,,5501,,"(30.3026314, -97.6609726)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.6609726,30.3026314,,http://162.89.4.145/CCTVImages/CCTV212.jpg
213,Sarix,,LOC16-003105,2018083,2019890,,NORTHEAST,1,,ROADWAY,ED BLUESTEIN BLVD / TECHNI CENTER DR,ED BLUESTEIN BLVD,TECHNI CENTER DR,,4000,5165361,TURNED_ON,,5800,,"(30.2760506, -97.6679153)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.6679153,30.2760506,,http://162.89.4.145/CCTVImages/CCTV213.jpg
214,Sarix,,LOC16-003110,3312910,2046962,,NORTHWEST,10,,ROADWAY,GREAT HILLS TRL / JOLLYVILLE RD,GREAT HILLS TRL,JOLLYVILLE RD,,9800,5155431,TURNED_ON,,10022,,"(30.3941898, -97.7497025)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.7497025,30.3941898,,http://162.89.4.145/CCTVImages/CCTV214.jpg
215,Sarix,,LOC16-003115,2007856,2007855,,NORTHWEST,10,,ROADWAY,JOLLYVILLE RD / OAK KNOLL DR,JOLLYVILLE RD,OAK KNOLL DR,,12018,5154014,TURNED_ON,,11914,,"(30.427557, -97.7600708)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.7600708,30.427557,,http://162.89.4.145/CCTVImages/CCTV215.jpg
216,Sarix,,LOC16-003120,2017440,2017460,Martin Luther King Jr Blvd / US 183,NORTHEAST,1,,ROADWAY,FM 969 RD / ED BLUESTEIN BLVD SVRD (Martin Luther King Jr Blvd / US 183),FM 969 RD,ED BLUESTEIN BLVD SVRD,,6000,5165563,TURNED_ON,,4893,,"(30.2854214, -97.6640472)",OFFLINE,08/27/2017 09:12:00 PM +0000,-97.6640472,30.2854214,,http://162.89.4.145/CCTVImages/CCTV216.jpg
217,Sarix,,LOC16-003130,2017436,2017499,,NORTHEAST,1,,ROADWAY,MARTIN LUTHER KING JR BLVD / SPRINGDALE RD,MARTIN LUTHER KING JR BLVD,SPRINGDALE RD,,4600,5164054,TURNED_ON,,1800,,"(30.285862, -97.6826248)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.6826248,30.285862,,http://162.89.4.145/CCTVImages/CCTV217.jpg
218,Sarix,,LOC16-003135,2012677,2011335,,NORTHEAST,"4,7",,ROADWAY,ANDERSON LN SVRD / LAMAR BLVD SVRD,ANDERSON LN SVRD,LAMAR BLVD SVRD,,718,5160636,TURNED_ON,,7829,,"(30.3477535, -97.7119446)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.7119446,30.3477535,,http://162.89.4.145/CCTVImages/CCTV218.jpg
219,Sarix,,LOC16-003135,2012677,2011335,,NORTHEAST,"4,7",,ROADWAY,ANDERSON LN SVRD / LAMAR BLVD SVRD,ANDERSON LN SVRD,LAMAR BLVD SVRD,,718,5160636,TURNED_ON,,7829,,"(30.3477535, -97.7119446)",OFFLINE,08/24/2017 07:55:00 PM +0000,-97.7119446,30.3477535,,http://162.89.4.145/CCTVImages/CCTV219.jpg
220,Sarix,,LOC16-003165,2007085,3193153,,NORTHWEST,6,,ROADWAY,FM 620 RD / ANDERSON MILL RD,FM 620 RD,ANDERSON MILL RD,,11600,5147797,TURNED_ON,,11611,,"(30.4554501, -97.8258057)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.8258057,30.4554501,,http://162.89.4.145/CCTVImages/CCTV220.jpg
221,Sarix,,LOC16-003235,2015902,2015901,,NORTHEAST,9,,ROADWAY,51ST ST / 35 SVRD,51ST ST,IH 35 SVRD,,1000,5160817,TURNED_ON,,5100,,"(30.3101578, -97.7113037)",OFFLINE,10/02/2017 05:24:00 PM +0000,-97.7113037,30.3101578,,http://162.89.4.145/CCTVImages/CCTV221.jpg
222,Sarix,,LOC16-003245,3257537,2006595,,NORTHWEST,10,,ROADWAY,BRAKER LN / JOLLYVILLE RD,BRAKER LN,JOLLYVILLE RD,,4815,5155508,TURNED_ON,,10728,,"(30.4006977, -97.7488632)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.7488632,30.4006977,,http://162.89.4.145/CCTVImages/CCTV222.jpg
223,Sarix,08/11/2017,LOC16-003285,3272577,,YMCA,NORTHWEST,6,,ROADWAY,5701 BLK MC NEIL DR (YMCA),MC NEIL DR,,,5701,,TURNED_ON,,,,"(30.4463997, -97.7342911)",OFFLINE,08/14/2017 07:42:00 PM +0000,-97.7342911,30.4463997,,http://162.89.4.145/CCTVImages/CCTV223.jpg
